full_name,name,neo,pha,epoch_cal,equinox,e,a,q,i,w,H,ma,ad,n,moid,t_jup,om,per,per_y,class,producer,first_obs,last_obs,diameter,albedo
"  1143 Odysseus (1930 BH)",Odysseus,N,N,20200531.0000000,J2000,.09053389227091418,5.246008982708753,4.771067370615951,3.13742488120349,236.3879592536034,8.3,249.7839693772221,5.720950594801556,.08202769898963498,3.78919,2.989,221.2515644590374,4388.761411501859,12.0157738850154,TJN,"Otto Matic",1998-01-08,2019-11-29,114.624,0.050
"  1172 Aneas (1930 UA)",Aneas,N,N,20200531.0000000,J2000,.1050106740770059,5.220680258573837,4.67245310548048,16.66317466681497,50.5824165177124,8.2,304.9348324530384,5.768907411667192,.08262537251666396,3.68499,2.905,247.3271543460585,4357.015152063548,11.9288573636237,TJN,"Otto Matic",1930-10-17,2020-01-31,118.020,0.059
"  1173 Anchises (1930 UB)",Anchises,N,N,20200531.0000000,J2000,.138820472222539,5.289128879858032,4.554889511110272,6.921512367878205,40.58279860093164,8.9,249.1648891832533,6.023368248605793,.08102664364047046,3.54657,2.966,283.9337862601535,4442.982997017421,12.1642244955987,TJN,"Otto Matic",1930-10-17,2020-02-03,99.549,0.050
"  1208 Troilus (1931 YA)",Troilus,N,N,20200531.0000000,J2000,.09176711355444407,5.253479665666985,4.77138300063176,33.53919382864935,295.2970348846085,9.0,255.5930020772392,5.73557633070221,.0818527906254717,3.89047,2.658,48.54797615512319,4398.139602194234,12.0414499717843,TJN,"Otto Matic",1931-12-31,2020-02-03,100.477,0.041
"  1221 Amor (1932 EA1)",Amor,Y,N,20200531.0000000,J2000,.4352848879791655,1.919498151755429,1.083969613792352,11.87653558869486,26.69479666981462,17.7,38.52240882937755,2.755026689718507,.3706146021760508,.107451,3.781,171.3269978394355,971.3594604375339,2.65943726334712,AMO,"Otto Matic",1932-03-12,2020-01-24,1.0,
"  1404 Ajax (1936 QW)",Ajax,N,N,20200531.0000000,J2000,.1147221948188023,5.294003656510552,4.686663937656896,18.02582552684275,60.61500125178127,9.3,311.1547669761972,5.901343375364206,.08091475407391444,3.73393,2.889,332.8780024482885,4449.126789301557,12.1810452821398,TJN,"Otto Matic",1936-08-17,2019-12-04,83.990,0.048
"  1437 Diomedes (1937 PB)",Diomedes,N,N,20200531.0000000,J2000,.04381488349568671,5.205126437006792,4.97706442858902,20.4760295101904,129.3292876016511,8.2,302.544825496196,5.433188445424562,.08299599748454582,4.0261,2.872,315.7806182518455,4337.55856801448,11.87558813967,TJN,"Otto Matic",1937-08-03,2020-02-04,117.786,0.061
"  1566 Icarus (1949 MA)",Icarus,Y,Y,20200531.0000000,J2000,.8270213269059251,1.078168924000127,.1865002298448085,22.82211332714178,31.39334350716884,16.9,192.0831812938603,1.969837618155446,.8803874820999982,.0342447,5.298,87.99754359357092,408.9108572299187,1.1195369123338,APO,"Otto Matic",1949-07-01,2019-07-27,1.0,0.51
"  1580 Betulia (1950 KA)",Betulia,Y,N,20200531.0000000,J2000,.4873502364761739,2.197150031438465,1.126368444043296,52.09207037962277,159.5179483080446,14.7,195.0724539815504,3.267931618833634,.3026317600165265,.136136,3.065,62.29781712181257,1189.564505656448,3.25685011815592,AMO,"Otto Matic",1950-05-22,2019-12-10,5.8,0.08
"  1583 Antilochus (1950 SA)",Antilochus,N,N,20200531.0000000,J2000,.05263721599925692,5.135245402071114,4.864940380633105,28.50836772101471,186.5174784163154,8.60,325.5732819327314,5.405550423509122,.08469587717984949,3.87495,2.757,221.3847849853748,4250.502054964841,11.6372403968921,TJN,"Otto Matic",1926-11-10,2020-01-27,108.842,0.054
"  1620 Geographos (1951 RA)",Geographos,Y,Y,20200531.0000000,J2000,.3354548035841314,1.245666863756749,.8278019306439681,13.33704356597447,276.9560671142354,15.3,235.1126424285893,1.663531796869531,.7089264924048996,.0303535,5.074,337.1869754789979,507.8100534496431,1.3903081545507,APO,"Otto Matic",1951-08-31,2020-03-05,2.56,0.290
"  1627 Ivar (1929 SH)",Ivar,Y,N,20200531.0000000,J2000,.3967830587786363,1.863272945062506,1.123957806581127,8.451869782596276,167.7934599553216,12.7,256.5069003331904,2.602588083543885,.3875157486051534,.111952,3.879,133.1193449214551,928.9945022771459,2.54344832930088,AMO,"Otto Matic",1929-09-25,2020-03-07,9.12,0.15
"  1647 Menelaus (1957 MK)",Menelaus,N,N,20200531.0000000,J2000,.02115375444632156,5.211199198085731,5.100962769878557,5.650382941109059,296.4093501851755,10.5,170.0960749296308,5.321435626292904,.08285096330533623,4.1081,2.990,240.3054304235023,4345.151651083015,11.896376868126,TJN,"Otto Matic",1951-11-08,2020-01-06,42.716,0.056
"  1685 Toro (1948 OA)",Toro,Y,N,20200531.0000000,J2000,.4358371096227467,1.367586471655021,.7715415366897262,9.383133496885494,127.206583918429,14.3,290.2506512986624,1.963631406620316,.6162712104475576,.0506645,4.715,274.2452424498807,584.1583930856602,1.5993385163194,APO,"Otto Matic",1948-07-17,2019-06-15,3.4,0.31
"  1749 Telamon (1949 SB)",Telamon,N,N,20200531.0000000,J2000,.1081258392989401,5.146987430611364,4.590465094815415,6.097768384403886,112.8970304856976,9.5,257.4464467899267,5.703509766407313,.08440621239855696,3.6132,2.977,340.8492140272174,4265.088904832254,11.6771770152834,TJN,"Otto Matic",1949-09-23,2019-12-04,64.898,0.073
"  1862 Apollo (1932 HA)",Apollo,Y,Y,20200531.0000000,J2000,.5599167398990702,1.470345437077941,.6470744134237867,6.35473160977809,285.9759580870181,16.25,88.54647870988587,2.293616460732095,.55280887491436,.0258141,4.414,35.62713125014458,651.2196463122456,1.78294222125187,APO,"Otto Matic",1930-12-13,2020-02-25,1.5,0.25
"  1863 Antinous (1948 EA)",Antinous,Y,N,20200531.0000000,J2000,.6065072158844008,2.25841153066709,.888668640880965,18.40043539987664,268.0670173978571,15.3,69.81354883536078,3.628154420453214,.290401897771733,.182709,3.298,346.4403117745943,1239.661320267865,3.39400772147259,APO,"Otto Matic",1948-03-05,2020-01-06,2.1,0.24
"  1864 Daedalus (1971 FA)",Daedalus,Y,N,20200531.0000000,J2000,.6144701430508028,1.460916421788997,.5632268991070449,22.21196009583297,325.6333774293469,14.7,221.2316228359187,2.358605944470948,.5581693918543743,.269089,4.336,6.621946993269201,644.9654983839091,1.76581929742343,APO,"Otto Matic",1971-03-24,2020-03-06,3.7,0.273
"  1865 Cerberus (1971 UA)",Cerberus,Y,N,20200531.0000000,J2000,.4668530872323081,1.079993935235791,.5757954323787924,16.09595153284522,325.2455054774687,16.7,3.320344196136011,1.584192438092789,.8781568611242813,.156542,5.592,212.9201811283403,409.9495385586368,1.12238066682721,APO,"Otto Matic",1971-10-26,2020-01-24,1.2,0.22
"  1866 Sisyphus (1972 XA)",Sisyphus,Y,N,20200531.0000000,J2000,.5380833053464195,1.893699210359323,.8747312799172741,41.19928999503733,293.0630043175578,12.4,104.1846714008141,2.912667140801372,.3782139791777604,.104589,3.513,63.49080127664227,951.8421312259328,2.60600172820242,APO,"Otto Matic",1955-01-26,2020-03-08,8.48,0.15
"  1867 Deiphobus (1971 EA)",Deiphobus,N,N,20200531.0000000,J2000,.0449830537940907,5.128503663602574,4.897807907419548,26.91489330577302,359.1564527891894,8.3,315.0351079299245,5.3591994197856,.08486293908600358,3.88136,2.783,283.7090995349153,4242.134480343195,11.6143312261278,TJN,"Otto Matic",1971-03-03,2020-02-03,118.220,0.060
"  1868 Thersites (2008 P-L)",Thersites,N,N,20200531.0000000,J2000,.1104840578236619,5.312039750453937,4.725144043503193,16.7535842229592,170.4944077300962,9.5,341.3047336293542,5.89893545740468,.08050300641186907,3.72615,2.903,197.7887230645402,4471.8826792402,12.2433475133202,TJN,"Otto Matic",1954-03-28,2020-01-06,68.163,0.055
"  1869 Philoctetes (4596 P-L)",Philoctetes,N,N,20200531.0000000,J2000,.06930812408561551,5.196826769564038,4.836644454967646,3.971242224769004,325.1017736372648,11.1,327.0038244211768,5.55700908416043,.08319490178684627,3.83701,2.990,43.8734229115629,4327.188232307267,11.8471957078912,TJN,"Otto Matic",1960-09-24,2019-10-31,22.655,0.104
"  1870 Glaukos (1971 FE)",Glaukos,N,N,20200531.0000000,J2000,.03333821332051901,5.244415390646078,5.069575951611307,6.577366750236148,129.7784040382422,10.6,281.801012574618,5.419254829680851,.08206508979775669,4.05959,2.986,176.3027028793777,4386.76178734701,12.010299212449,TJN,"Otto Matic",1955-11-24,2020-02-03,47.649,0.049
"  1871 Astyanax (1971 FF)",Astyanax,N,N,20200531.0000000,J2000,.03483402755383386,5.238638715035303,5.056155829691182,8.605435868091773,163.5754250199479,11.2,251.4475472860448,5.421121600379424,.0822008676474791,4.04282,2.976,145.772386791438,4379.515816595403,11.9904608257232,TJN,"Otto Matic",1971-03-24,2020-01-31,27.828,0.076
"  1872 Helenos (1971 FG)",Helenos,N,N,20200531.0000000,J2000,.04876738604851834,5.3210209712654,5.061528687387439,14.64024357213536,114.4766902461508,10.8,293.1568928045941,5.580513255143361,.08029927386561836,4.07874,2.932,188.7879735978422,4483.228585634082,12.2744109120714,TJN,"Otto Matic",1954-12-22,2020-02-03,34.046,0.067
"  1873 Agenor (1971 FH)",Agenor,N,N,20200531.0000000,J2000,.09230809786868763,5.229203611251402,4.746505772528713,21.88241545841057,357.87721571631,10.1,25.77128165207997,5.711901449974092,.08242344172771084,3.74527,2.848,197.9193326863673,4367.689488013307,11.9580821027058,TJN,"Otto Matic",1971-03-25,2020-02-03,50.799,0.062
"  1915 Quetzalcoatl (1953 EA)",Quetzalcoatl,Y,N,20200531.0000000,J2000,.5705651799672322,2.543415980989979,1.092231384064897,20.40461297143561,347.8324357485029,18.97,255.5935016573088,3.994600577915061,.2429841695996721,.10802,3.122,162.9367848834301,1481.577999888293,4.05633949319177,AMO,"Otto Matic",1953-03-09,2004-10-09,0.5,0.21
"  1916 Boreas (1953 RA)",Boreas,Y,N,20200531.0000000,J2000,.4496411687875345,2.273086560382633,1.251013262616949,12.88010276311208,335.8670315890039,14.8,179.6982273277027,3.295159858148317,.2875941929340589,.252842,3.440,340.59907254,1251.763800677793,3.42714250698917,AMO,"Otto Matic",1953-09-01,2020-02-15,3.5,
"  1917 Cuyo (1968 AA)",Cuyo,Y,N,20200531.0000000,J2000,.5055075527456264,2.14907681200409,1.06270225210553,23.95916147566187,194.5059464590879,14.3,254.6226997844903,3.235451371902649,.312842801625663,.0727329,3.435,188.3070364774437,1150.737680807384,3.15054806518107,AMO,"Otto Matic",1954-05-06,2020-03-05,5.7,0.195
"  1943 Anteros (1973 EC)",Anteros,Y,N,20200531.0000000,J2000,.2559951667053227,1.430462184139215,1.064270778844837,8.706205566935322,338.3739695841051,15.6,188.2367860457212,1.796653589433593,.5760888929206927,.0623068,4.640,246.3297677858405,624.9035598913368,1.71089270333015,AMO,"Otto Matic",1973-03-10,2020-01-16,2.3,0.17
"  1980 Tezcatlipoca (1950 LA)",Tezcatlipoca,Y,N,20200531.0000000,J2000,.3645634487547003,1.709577917567304,1.086328296024089,26.86722511059119,115.4449626614019,13.8,49.59813910881653,2.332827539110518,.4409310927937241,.245963,3.996,246.573370426919,816.4541033363115,2.23532950947655,AMO,"Otto Matic",1950-06-19,2019-07-30,4.3,0.25
"  1981 Midas (1973 EA)",Midas,Y,Y,20200531.0000000,J2000,.6503515179889546,1.776503077066127,.6211516041841226,39.82959198828007,267.8229779814187,15.2,312.7361103645545,2.931854549948132,.4162508446715432,.00356774,3.611,356.8640431213132,864.8631098492308,2.36786614606223,APO,"Otto Matic",1973-03-06,2020-03-08,3.4,
"  2059 Baboquivari (1963 UA)",Baboquivari,Y,N,20200531.0000000,J2000,.5309192968257989,2.644147629130174,1.240318629168779,11.01363516064284,192.4325711655029,16.0,44.3304188863786,4.047976629091569,.2292321486125132,.248663,3.154,200.6943281983085,1570.460348511293,4.2996861013314,AMO,"Otto Matic",1963-10-16,2020-02-26,,
"  2061 Anza (1960 UA)",Anza,Y,N,20200531.0000000,J2000,.5357481024164638,2.264330203985893,1.051219593956166,3.799037383541872,157.0250621882905,16.4,180.5486415640038,3.477440814015619,.2892640312889777,.0560308,3.410,207.3796041985792,1244.537726988795,3.40735859545187,AMO,"Otto Matic",1960-10-22,2020-02-17,2.6,
"  2062 Aten (1976 AA)",Aten,Y,N,20111231.0000000,J2000,.1827171340905242,.9667898316324987,.790140764328748,18.93368681084476,148.0354055966093,17.1,172.267762763347,1.143438898936249,1.036826199677172,.113146,6.184,108.6003764318441,347.2134482250642,0.950618612525843,ATE,Giorgini,1955-12-17,2015-02-06,1.1,0.26
"  2063 Bacchus (1977 HB)",Bacchus,Y,N,20200531.0000000,J2000,.3495079288087141,1.078099128589279,.7012949351055603,9.431132064706487,55.36126235349508,17.3,273.7344509928871,1.454903322072997,.8804729770218772,.0670798,5.668,33.08306674761002,408.8711515232057,1.11942820403342,APO,"Otto Matic",1977-04-24,2016-05-31,,
"  2100 Ra-Shalom (1978 RA)",Ra-Shalom,Y,N,20200531.0000000,J2000,.4365426452964736,.8320476102774403,.4688233454743172,15.75298268302562,356.0511815302709,16.3,171.7620955932018,1.195271875080564,1.298619163812463,.150184,6.946,170.8036968054292,277.2175323080235,0.758980239036341,ATE,"Otto Matic",1975-10-03,2019-11-27,2.3,0.13
"  2101 Adonis (1936 CA)",Adonis,Y,Y,20200531.0000000,J2000,.763997171408006,1.874841307219286,.442467851664863,1.322476326023118,43.6083126078566,18.8,336.1572928434771,3.307214762773709,.3839346454089198,.0115889,3.550,349.4861473994169,937.6595842674537,2.56717203084861,APO,"Otto Matic",1936-02-12,2018-04-11,0.6,
"  2102 Tantalus (1975 YA)",Tantalus,Y,Y,20200531.0000000,J2000,.2991482327195096,1.290150777563117,.9042044525134096,64.00699341693559,61.5410623691873,16.0,81.98646890031071,1.676097102612825,.6725791053481174,.0434654,4.450,94.36249230162437,535.2530239750299,1.46544291300487,APO,"Otto Matic",1975-12-30,2020-03-03,1.649,0.245
"  2135 Aristaeus (1977 HA)",Aristaeus,Y,Y,20200531.0000000,J2000,.5030136617821045,1.599967126006199,.795161803222831,23.05815456689635,290.9094337662466,17.94,142.9273611413273,2.404772448789567,.4870095580172899,.00987554,4.134,191.1800911267857,739.2052046486102,2.02383355139934,APO,"Otto Matic",1977-04-17,2018-06-09,,
"  2146 Stentor (1976 UQ)",Stentor,N,N,20200531.0000000,J2000,.1020387948543889,5.192599871751961,4.662753238677336,39.28292945542056,273.5622184987633,10.0,304.7456823525779,5.722446504826585,.0832965063524138,3.91774,2.540,131.3178649547659,4321.909954745272,11.8327445715134,TJN,"Otto Matic",1976-10-24,2019-12-04,50.755,0.082
"  2148 Epeios (1976 UW)",Epeios,N,N,20200531.0000000,J2000,.05776329275112639,5.215582259713183,4.914313054777789,9.148877034885231,231.6610426206023,10.8,309.7616663747792,5.516851464648577,.08274654603549747,3.93259,2.971,176.5560196844859,4350.634766622929,11.9113888203229,TJN,"Otto Matic",1976-10-24,2020-01-06,37.980,0.064
"  2201 Oljato (1947 XC)",Oljato,Y,Y,20200531.0000000,J2000,.7128855212674332,2.174083942076455,.6242109777501252,2.522429202495983,98.24724876350736,15.3,203.1157336122513,3.723956906402784,.3074606998599317,.00312534,3.299,74.98703322352544,1170.881352198845,3.20569843175591,APO,"Otto Matic",1931-12-03,2019-11-26,1.80,0.4328
"  2202 Pele (1972 RA)",Pele,Y,N,20200531.0000000,J2000,.5126979851228336,2.290252274948124,1.116044548159235,8.742254785198798,217.9079063942871,17.1,261.1584813076683,3.464460001737014,.2843669297907144,.144166,3.398,169.9571385232429,1265.969992590029,3.46603694069823,AMO,"Otto Matic",1972-09-07,2018-02-12,,
"  2207 Antenor (1977 QH1)",Antenor,N,N,20200531.0000000,J2000,.01480562671973958,5.156548308273954,5.080202378859345,6.800556458619616,310.1244890131263,8.9,135.7396062208606,5.232894237688563,.08417157192632045,4.10093,2.986,159.0693608576524,4276.97845913019,11.7097288408766,TJN,"Otto Matic",1959-03-11,2020-02-03,97.658,0.051
"  2212 Hephaistos (1978 SB)",Hephaistos,Y,N,20200531.0000000,J2000,.8376667029769949,2.159195571056765,.350509335967115,11.55177461309936,209.3949295673669,13.3,48.90011335622312,3.967881806146414,.3106462410326158,.115888,3.099,27.53026120798623,1158.874476650121,3.17282539808384,APO,"Otto Matic",1978-09-27,2019-11-25,5.7,0.163
"  2223 Sarpedon (1977 TL3)",Sarpedon,N,N,20200531.0000000,J2000,.01772375876958181,5.246005711357585,5.153026771625635,15.9489395020431,49.48643734251021,9.1,334.8857288511542,5.338984651089534,.08202777571699638,4.15612,2.922,220.8778767910924,4388.757306330409,12.0157626456685,TJN,"Otto Matic",1977-10-04,2020-02-03,77.480,0.051
"  2241 Alcathous (1979 WM)",Alcathous,N,N,20200531.0000000,J2000,.06702942413997712,5.178938292343265,4.831797040951019,16.62744279487413,292.6426887291042,8.5,20.0749640423039,5.52607954373551,.08362631679888344,3.86798,2.912,267.9980163960827,4304.864948982264,11.7860778890685,TJN,"Otto Matic",1950-06-19,2020-01-31,113.682,0.048
"  2260 Neoptolemus (1975 WM1)",Neoptolemus,N,N,20200531.0000000,J2000,.04443220916029915,5.195762364864076,4.964903164721225,17.77828646124591,320.6794753168469,9.3,309.2594521626446,5.426621565006927,.08322046807722354,3.99441,2.903,86.56994951460133,4325.85887003113,11.8435561123371,TJN,"Otto Matic",1951-12-05,2019-11-28,76.435,0.057
"  2329 Orthos (1976 WA)",Orthos,Y,N,20200531.0000000,J2000,.6540343067324031,2.409261624361422,.833521868135216,24.47085271105851,146.0398921033527,14.5,264.3572359444884,3.985001380587629,.2635591688405006,.094385,3.097,169.275926233865,1365.91719265082,3.73967746105632,APO,"Otto Matic",1976-05-31,2020-03-03,,
"  2340 Hathor (1976 UA)",Hathor,Y,Y,20040811.0000000,J2000,.4498841655895494,.8438292455376517,.4642038295088863,5.854591233229053,39.92629416655726,20.2,42.10443294792183,1.223454661566417,1.271517126434761,.00687373,6.882,211.5421370750162,283.1263476642372,0.775157693810369,ATE,Giorgini,1976-10-25,2014-10-24,0.3,
"  2357 Phereclos (1981 AC)",Phereclos,N,N,20200531.0000000,J2000,.0464800765362726,5.214943626348097,4.972552647463091,2.668052124292403,74.47493243371089,8.9,345.9335237018522,5.457334605233103,.08276174648446685,3.95921,2.996,179.2355673715284,4349.835706615576,11.9092011132528,TJN,"Otto Matic",1929-09-29,2020-02-03,94.625,0.052
"  2363 Cebriones (1977 TJ3)",Cebriones,N,N,20200531.0000000,J2000,.0386137940097625,5.218891361035583,5.017370165061226,32.09737414434738,52.60730622196238,8.9,347.9939448947196,5.420412557009939,.08266785883628711,4.05807,2.693,211.7319067760351,4354.775907682973,11.9227266466337,TJN,"Otto Matic",1953-08-11,2020-02-03,95.976,0.044
"  2368 Beltrovata (1977 RA)",Beltrovata,Y,N,20200531.0000000,J2000,.4133577609202115,2.105121146025348,1.234952982638521,5.223636168557607,43.00914992355501,15.1,2.434893880599706,2.975289309412176,.3226921742269396,.233199,3.625,287.3373909315201,1115.614287400794,3.05438545489608,AMO,"Otto Matic",1977-09-04,2019-04-23,2.3,0.27
"  2456 Palamedes (1966 BA1)",Palamedes,N,N,20200531.0000000,J2000,.07465462826553544,5.12949271921985,4.746552347075721,13.91360887864136,94.88387604778768,9.2,294.2098117487245,5.512433091363978,.08483839568812591,3.79587,2.937,327.356575431439,4243.361712347727,11.6176912042374,TJN,"Otto Matic",1953-02-15,2020-01-06,65.916,0.071
"  2594 Acamas (1978 TB)",Acamas,N,N,20200531.0000000,J2000,.08574215194002957,5.058152007993069,4.624455169987962,5.536287183599486,279.7334369555304,11.9,310.9243966191131,5.491848845998176,.08663956416105797,3.61393,2.984,356.6955265910516,4155.145556027736,11.376168531219,TJN,"Otto Matic",1953-09-17,2020-01-30,25.874,0.060
"  2608 Seneca (1978 DA)",Seneca,Y,N,20200531.0000000,J2000,.5709673236567876,2.516282772678057,1.079567532398386,14.67274945506941,37.38316178994204,17.52,240.1293104884265,3.952998012957728,.2469249118843584,.132428,3.172,167.3469303119492,1457.933090884721,3.99160326046467,AMO,"Otto Matic",1978-02-17,2018-08-04,0.9,0.21
"  2674 Pandarus (1982 BC3)",Pandarus,N,N,20200531.0000000,J2000,.06977794505418769,5.185885482447218,4.824025050195707,1.854289023199233,40.29419674179982,9.1,17.67699337927462,5.54774591469873,.08345833006608995,3.81634,2.994,179.7976915838584,4313.529874308761,11.8098011616941,TJN,"Otto Matic",1972-04-14,2020-01-31,74.267,0.067
"  2759 Idomeneus (1980 GC)",Idomeneus,N,N,20200531.0000000,J2000,.06506944869907373,5.189496601643364,4.851818918748713,21.94207997455685,8.992355727441335,9.9,184.2156371415709,5.527174284538014,.08337123331097691,3.8576,2.851,171.2270778583816,4318.036158313629,11.8221386949038,TJN,"Otto Matic",1955-04-20,2019-12-07,53.676,0.067
"  2797 Teucer (1981 LK)",Teucer,N,N,20200531.0000000,J2000,.08762970671407264,5.106851800887856,4.65933987534382,22.38959042183922,48.44014609081455,8.7,242.9614934896231,5.554363726431893,.08540320938888744,3.7165,2.844,69.93033365226384,4215.298260756495,11.5408576612087,TJN,"Otto Matic",1940-12-28,2020-01-06,89.430,0.073
"  2893 Peiroos (1975 QD)",Peiroos,N,N,20200531.0000000,J2000,.07735467162669581,5.145314830264007,4.747300691152966,14.66436578565425,172.2293490221074,9.0,301.1083531229784,5.543328969375047,.0844473729506727,3.73144,2.930,108.7831105930961,4263.010054916484,11.6714854344052,TJN,"Otto Matic",1933-01-25,2020-02-03,86.884,0.048
"  2895 Memnon (1981 AE1)",Memnon,N,N,20200531.0000000,J2000,.04851158564816672,5.242135482797657,4.987831178344625,27.20532492141004,276.1180367577268,10.1,187.2663049300129,5.49643978725069,.08211863320146406,4.12041,2.776,133.9634253918203,4383.901508891428,12.002468196828,TJN,"Otto Matic",1977-12-07,2020-02-03,56.706,0.060
"  2920 Automedon (1981 JR)",Automedon,N,N,20200531.0000000,J2000,.02698405621655699,5.109183721082395,4.97131722033199,21.11983979417949,196.7386305268359,8.7,290.3916690139321,5.247050221832801,.08534474679872077,3.98657,2.866,230.9421319502946,4218.185811120082,11.5487633432446,TJN,"Otto Matic",1981-05-03,2020-01-16,88.574,0.068
"  3063 Makhaon (1983 PV)",Makhaon,N,N,20200531.0000000,J2000,.0582610167105997,5.213267489036868,4.909537224741265,12.1613348408486,204.7952811304128,8.5,235.1213793913751,5.516997753332471,.08280166325480942,3.92867,2.952,287.8656107003158,4347.738751239274,11.9034599623252,TJN,"Otto Matic",1931-02-18,2020-01-24,111.655,0.056
"  3102 Krok (1981 QA)",Krok,Y,N,20200531.0000000,J2000,.4493181913097117,2.151154456058725,1.184601626634592,8.441614512036683,154.7422010278129,16.2,101.8877455319598,3.117707285482859,.3123896828234083,.184359,3.555,172.0638477363994,1152.406816852224,3.15511791061526,AMO,"Otto Matic",1981-08-21,2020-02-15,1.6,
"  3103 Eger (1982 BB)",Eger,Y,N,20200531.0000000,J2000,.3541491619901507,1.404234014827083,.9069257152380068,20.93087916476784,254.0818869746415,15.2,76.28541845620119,1.901542314416159,.5923042389262536,.0798354,4.613,129.7524654889583,607.7957514749827,1.66405407659133,APO,"Otto Matic",1982-01-21,2019-09-18,1.5,0.64
"  3122 Florence (1981 ET3)",Florence,Y,Y,20200531.0000000,J2000,.4229445910453244,1.768974947335498,1.020796561665261,22.14249624858464,27.84781486656305,14.0,50.43779606820457,2.517153333005735,.4189107934728757,.0453329,3.920,336.0638555801969,859.3715072736836,2.35283095762815,AMO,"Otto Matic",1979-03-09,2019-09-20,4.9,0.231
"  3199 Nefertiti (1982 RA)",Nefertiti,Y,N,20200531.0000000,J2000,.2839877521113218,1.574480939978548,1.127347637091919,32.96249953498466,53.42212518168246,14.8,.7873390917520738,2.021614242865176,.498882146914559,.216441,4.190,339.9912092972017,721.613315342101,1.97566958341438,AMO,"Otto Matic",1982-09-13,2019-06-25,2.2,0.42
"  3200 Phaethon (1983 TB)",Phaethon,Y,Y,20200531.0000000,J2000,.8898311206936256,1.271367884101982,.1400651749776319,22.25951171307781,322.1867098330639,14.3,228.9572432413808,2.402670593226332,.6875388114627582,.0194361,4.510,265.2176958865816,523.6068044421955,1.43355730168979,APO,"Davide Farnocchia",1983-10-27,2019-11-05,6.25,0.1066
"  3240 Laocoon (1978 VG6)",Laocoon,N,N,20200531.0000000,J2000,.1281018092669659,5.229594603327683,4.559674072908646,2.335948874659094,15.55561331773299,10.2,270.2188356026686,5.89951513374672,.08241419828361371,3.54554,2.982,296.3104407161026,4368.17936105044,11.9594233019861,TJN,"Otto Matic",1976-09-24,2020-02-03,51.695,0.060
"  3271 Ul (1982 RB)",Ul,Y,N,20200531.0000000,J2000,.395867985128419,2.101721575511026,1.26971729011255,25.07050400019739,159.0775409258467,16.4,146.9061969974157,2.933725860909503,.3234754308942451,.276557,3.533,158.8162187568392,1112.91296221411,3.04698962960742,AMO,"Otto Matic",1982-09-14,2020-01-29,,
"  3288 Seleucus (1982 DV)",Seleucus,Y,N,20200531.0000000,J2000,.4561159601903964,2.033178574627838,1.10581337682292,5.929923368345668,349.3408127549374,15.2,57.08649481506183,2.960543772432756,.3399701502004187,.102002,3.666,218.639775957357,1058.916495426947,2.89915536051183,AMO,"Otto Matic",1982-02-28,2019-01-02,2.8,0.22
"  3317 Paris (1984 KF)",Paris,N,N,20200531.0000000,J2000,.1276866967303485,5.220399924405717,4.55382430244699,27.87110900629406,150.1254716829245,8.4,311.5681270003512,5.886975546364444,.08263202804871919,3.56248,2.753,135.9087795208519,4356.664219686667,11.9278965631394,TJN,"Otto Matic",1963-08-21,2020-01-30,118.790,0.055
"  3352 McAuliffe (1981 CW)",McAuliffe,Y,N,20200531.0000000,J2000,.3691144429108559,1.879156166569836,1.185532485003911,4.77334097778362,15.91541090983284,15.8,95.83154239672078,2.57277984813576,.3826130367890836,.202741,3.882,107.3623279784191,940.8984153314434,2.57603946702654,AMO,"Otto Matic",1981-02-06,2020-02-05,,
"  3360 Syrinx (1981 VA)",Syrinx,Y,N,20200531.0000000,J2000,.7461017392794402,2.465440309649356,.6259710065303297,21.16213486260597,63.46119544074979,15.9,2.58984936701919,4.304909612768381,.2546023074622965,.108775,2.965,242.5535904561594,1413.969903054832,3.87123861205977,APO,"Otto Matic",1981-11-04,2020-02-06,1.8,0.17
"  3361 Orpheus (1982 HR)",Orpheus,Y,Y,20111010.0000000,J2000,.3227518287938224,1.209662179045708,.8192414985359853,2.685064208145241,301.6952073346065,19.03,102.8299018073053,1.60008285955543,.7408118495057834,.0135908,5.213,189.5305495453812,485.9533500175061,1.33046776185491,APO,"Otto Matic",1982-04-24,2018-05-18,0.3,0.357
"  3362 Khufu (1984 QA)",Khufu,Y,Y,20200531.0000000,J2000,.4684786225760869,.9895240677031433,.5259531954596882,9.91690600813587,55.05400164486407,18.3,197.8283040201547,1.453094939946598,1.001300726330682,.0135341,6.017,152.4336909462086,359.5323468097726,0.984345918712588,ATE,"Otto Matic",1984-08-30,2004-11-27,0.7,0.21
"  3391 Sinon (1977 DD3)",Sinon,N,N,20200531.0000000,J2000,.08301243328104907,5.301738980392341,4.861628727008984,14.8772474930271,102.948424261192,10.3,265.4331616949351,5.741849233775698,.0807377347573958,3.91654,2.926,341.0841642944986,4458.881600799717,12.2077525004783,TJN,"Otto Matic",1955-03-24,2019-10-31,37.862,0.093
"  3451 Mentor (1984 HA1)",Mentor,N,N,20200531.0000000,J2000,.07036747008857321,5.147392989935508,4.785183967682089,24.6324103788474,130.1568078287712,8.4,305.5205595621483,5.509602012188926,.08439623713955532,3.82106,2.815,179.6242942661693,4265.593019327554,11.6785572055511,TJN,"Otto Matic",1983-03-14,2020-02-03,126.288,0.044
